Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Arg,Mean Anomaly,Hazardous
0.9650614696,2.1579430484,33.841845622,0.0869675,0.7173006033680600,1.240980852319800,32.97430794677000,12.5729700779251,67.04669339821550,36.37294586815440,FALSE
0.4836764882,1.0815335068,5.6990886197,0.210314,0.450394497315064,2.220705671913730,5.094915470038070,297.0600861063510,23.6901064718481,93.57994531854460,FALSE
0.0802703167,0.1794898848,9.0928998755,0.101321,0.1595349565723810,1.266506367001690,17.01632570820110,148.3913179623250,129.1538559539300,342.8824207241360,FALSE
0.1460679643,0.3266178974,10.6279027803,0.169228,0.3244904951452750,1.125426183298000,12.64895595064660,124.1377717024280,22.51255834268760,93.12906462197460,FALSE
0.0334622374,0.0748238376,9.1590682091,0.0119604,0.05179046430244430,0.9577259428219540,15.2670628659249,346.0135121767950,23.81002917084770,322.9417910394200,FALSE
0.6991252322,1.5632915441,4.7565501561,0.234588,0.4800626876379400,2.345716224676670,5.584394949629950,244.0992512650080,86.71888713011570,330.4620285536020,FALSE
0.7320739893,1.6369672047,7.2418325797,0.241157,0.5273915056225180,2.647781386970570,9.56607307838074,157.9770768047020,175.2666726003480,353.5152810604790,FALSE
0.0880146521,0.1968067451,9.8799243613,0.00410013,0.2726459864429170,1.161128363105010,2.672973047211990,117.0178025211810,295.3224671367290,26.96332562515830,FALSE
0.7320739893,1.6369672047,7.2417994575,0.241078,0.5274420514318310,2.647431283577750,9.566239886242020,157.9713250239920,175.2579108643300,85.03729432329460,FALSE
0.2783267681,0.6223575734,39.2975857415,0.0298515,0.515313587190268,0.9176740341784250,53.62974053735000,346.2809941631510,311.9479463606390,346.5377589374100,TRUE
0.0080270317,0.0179489885,12.8924091374,0.00420001,0.1101974433321510,1.114911952256750,11.80752139410150,45.23508359001110,347.1008304901120,261.9875573020470,FALSE
0.1335841639,0.2987032712,18.0833704379,0.0739088,0.3838850579102440,0.8740622180160320,10.8683759590036,100.3027572519900,257.1689856660800,38.2553300025332,FALSE
0.3669061375,0.8204270649,12.1681480221,0.00924442,0.4025970899105610,1.502224043660860,23.77503147536870,126.6941423516240,311.4483472840120,169.2736323980650,TRUE
0.0133215567,0.0297879063,10.9071943204,0.00456067,0.6117858797577150,2.473878138842190,3.922617389675750,353.7617411600930,327.639682478907,217.9683355632630,FALSE
0.0231502122,0.0517654482,15.5588978643,0.0253681,0.173857865733201,0.9852787809445110,2.636233376223130,193.7175231129750,38.43986871183500,180.5697455617910,FALSE
0.0699125232,0.1563291544,16.2441545893,0.101081,0.4072621268640770,0.882915744821432,23.3729394111023,2.529549790700340,209.1332436541850,39.28204117761430,FALSE
0.2914439045,0.6516883822,36.2387829237,0.0230206,0.453429413465585,1.076795264791000,48.9267932840214,336.6392031674110,247.2078997558540,230.0584175892470,TRUE
0.1010543415,0.2259643771,10.0854109742,0.180521,0.3816659563176290,1.895682940133300,12.70955274042720,342.4819276345120,23.56597183461350,126.8051941505840,FALSE
0.2016299194,0.4508582062,18.5546298258,0.198787,0.6985957132571480,0.7315079080521290,30.34471532020350,176.1496741794260,359.8568383897210,301.4758456906100,FALSE
0.4212646106,0.9419763057,17.5229220681,0.089119,0.3796180454982260,0.8518399107691230,24.45381292450050,150.7160727104500,114.3228501887260,322.5292584163150,FALSE
0.2658,0.5943468684,14.551833709,0.0807848,0.4746876747199210,1.314375527495200,18.34785379410370,116.3866871754970,251.7817482034050,87.37184607598290,FALSE
0.3346223745,0.7482383761,14.871597145,0.203527,0.3480238675685470,1.805560251222270,17.67268974420960,189.6782932722030,148.2661899892450,270.1328556455320,FALSE
0.2016299194,0.4508582062,13.6126385255,0.0652715,0.3317082697596070,1.053323839283430,11.27914257689590,164.5916251099950,303.1134494460030,261.1126556369850,FALSE
0.0384197891,0.0859092601,19.0210108284,0.0463673,0.1864239846368420,0.9544791257413490,22.08973384988340,356.8192145896750,226.9409120999220,119.050702182519,FALSE
0.3195618867,0.7145621017,41.1111284484,0.12742,0.6145488186854590,1.956492589043910,54.75356278716310,164.2775437758490,93.95962631541440,51.67211715443560,FALSE
0.2914439045,0.6516883822,12.4958487245,0.0206764,0.6471413114439610,2.34787281669121,4.285237836394750,1.026441962266350,320.9473133499660,327.7255576839140,TRUE
0.6676594135,1.4929318344,23.6704731513,0.0917908,0.4105083818306900,1.526165977284940,7.199239152288500,114.4189705320430,180.8703494031340,157.1220826146310,FALSE
0.2016299194,0.4508582062,26.9529356459,0.208414,0.3177174602816490,1.384741474161660,55.83220241239700,21.13939104257680,273.06025495016,5.195081539860800,FALSE
0.1756123185,0.3926810818,14.7111059774,0.13527,0.2710754074773430,1.551193965498550,21.37971937822930,13.7582669740409,10.58991392937040,51.68425364550270,FALSE
0.0555334912,0.1241766613,18.6779292915,0.00254036,0.3867949629851300,0.8552311489314500,2.892604278535860,321.6436242761670,44.51354434991900,224.5501365423570,FALSE
0.160160338,0.358129403,19.4757507976,0.123563,0.3735969690124820,1.440871811089180,17.77415389487220,21.74465514836460,275.792373090931,43.55076978385610,FALSE
0.0840533402,0.1879489824,12.4270258402,0.117067,0.1927995832037380,0.9345891260135570,16.86183045573990,189.9044552541510,180.078502707074,144.0162923743110,FALSE
0.0127219879,0.0284472297,21.8824691776,0.00343614,0.3147001391204450,0.8466507095626050,3.223395259945170,209.5699870994490,314.3820047867620,241.1791005760670,FALSE
0.0483676488,0.1081533507,19.2052985635,0.00265357,0.4709473963654880,1.845457395963560,3.051305207686710,83.32439126170300,352.1125429760880,179.0830240652670,FALSE
0.1756123185,0.3926810818,3.6466799647,0.276466,0.3516568909981070,1.956841646375500,7.550481295889460,219.8705037239210,178.8341268973510,13.3241334998628,FALSE
0.2016299194,0.4508582062,26.9529240493,0.209354,0.3177444461929940,1.384710656640560,55.83310949087330,21.13880702737670,273.0471416072220,247.1623974798850,FALSE
0.2783267681,0.6223575734,4.9054524003,0.28225,0.5123568140569050,2.57440483872512,8.211360980357860,246.3505994387610,132.65075658,130.5831387368230,FALSE
0.2538370294,0.5675968529,30.547389287,0.111627,0.818559645958966,1.185380794305870,36.80976778828250,30.96555557031800,210.63547235686,310.1437429856330,FALSE
0.6991252322,1.5632915441,36.7811500535,0.241743,0.5673833615625470,2.431309040545920,60.47995025622250,194.0180863628360,122.2650289914170,249.7027108927960,FALSE
0.0802703167,0.1794898848,9.315995786,0.164832,0.228982647249184,1.016477554395880,15.47493071345900,211.8751749681110,28.55821560100000,325.2346787152890,FALSE
0.058150704,0.130028927,10.7819402183,0.0784694,0.1558146266843840,1.266012843670370,19.93406786440740,29.57925313291950,343.996000144819,12.16499485951630,FALSE
0.5815070396,1.30028927,29.4362379154,0.14155,0.4838586953347460,1.368937873285860,20.69944414111300,342.7965027778830,306.6714215116450,263.7353874178800,FALSE
0.4212646106,0.9419763057,8.8278039828,0.106354,0.6043947893011130,2.47804835604237,8.707528089259080,162.709220983994,251.2156137616830,192.0754510469570,FALSE
0.1214940408,0.2716689341,23.0959948345,0.0288226,0.2774385921707030,1.116526992364230,17.28822148842630,56.35022654045530,72.47395362249660,227.7816807083690,TRUE
0.2016299194,0.4508582062,29.7834535604,0.162248,0.6993607010218100,2.101238585829240,9.526124278034460,130.3829522392480,359.2750803171200,183.0622725310150,FALSE
0.0253837029,0.0567596853,15.8658183888,0.10432,0.202910881052945,0.9234813508909570,14.05323518604510,169.6828376363620,359.549716560939,127.1922349654070,FALSE
0.0880146521,0.1968067451,21.16956575,0.00139774,0.4829753605748560,0.798269976586885,10.70394092562430,24.5147908867564,216.5665593134380,254.8541042084820,FALSE
0.1529519353,0.3420109247,17.4558902243,0.0704208,0.1447439232808040,1.135689488077610,29.84317036312070,47.5551660030327,71.15228489359570,103.110460943593,FALSE
0.0088014652,0.0196806745,8.9497340988,0.0125843,0.2234865019161080,1.27495424879004,6.212123970448960,249.2832966596540,197.6976896420870,178.602587766303,FALSE
0.0350392641,0.0783501764,10.7821667232,0.0145165,0.6585674734119940,2.802658234766250,0.9966392711773980,3.702451490170080,80.32285056609960,334.0472643265390,FALSE
0.2538370294,0.5675968529,11.589583814,0.263067,0.4958449161863340,2.237648971686570,21.67629068134100,213.0780237422070,237.8208234126160,31.57147545484040,FALSE
0.0305179233,0.0682401509,26.5076343276,0.020261,0.1871238048144300,0.9868314087502870,30.96433376739310,217.7903980777050,70.86066558306390,90.65946600367110,FALSE
0.063760979,0.1425738833,11.1229121975,0.0851768,0.3536920901446260,0.8841442544887470,18.20619509562730,58.01658082842140,148.3080027667860,77.85462287021890,FALSE
0.0384197891,0.0859092601,6.1878352424,0.111872,0.4686443991785710,2.074027590709360,3.361404563534350,217.3681448916600,188.7818977434330,221.5547400115360,FALSE
0.0060891262,0.0136157002,5.5364476684,0.0109061,0.07461423888334410,0.9394413851858670,2.259005425127870,299.935821186224,332.6486532505810,203.1139188737200,FALSE
0.0421264611,0.0941976306,6.1501496399,0.0109591,0.1483967510987460,1.132196999251870,4.069632203267330,2.583070805553160,233.2488045964450,335.6918528678630,FALSE
0.3503926411,0.7835017643,14.0191453085,0.00539934,0.6397832053136240,1.447801625473810,10.93037626309690,98.59539016901540,260.0680784769340,345.6136317353260,TRUE
0.5553349116,1.2417666126,13.3367256788,0.022942,0.4862569274479350,1.23207446521391,21.39481944392060,21.57823162240180,87.25606909617620,4.887512232395200,TRUE
0.0880146521,0.1968067451,12.1343430078,0.032103,0.4914158422799520,0.9474258062857160,3.940930724661480,327.1342250964500,262.5065746486800,178.2231931982210,FALSE
0.096506147,0.2157943048,8.9205101532,0.0113589,0.3358420223023280,1.232325884418130,2.552887928472060,252.6006177061790,297.887130961073,279.0026291742150,FALSE
0.1214940408,0.2716689341,19.3188934281,0.064576,0.162453461285589,1.083368313172560,6.062000297560330,115.0284764693210,211.0964435025810,130.0473247598480,FALSE
0.02658,0.0594346868,12.8870929143,0.000538513,0.5685062150791290,2.207452125965760,1.81202147705134,80.90826973888540,25.00445275680910,43.42996620803220,FALSE
0.0802703167,0.1794898848,12.8121340052,0.0171663,0.2334297422015660,1.120448373417400,15.55617689333130,52.11086133369010,96.67727170757260,169.9919908054620,FALSE
0.3503926411,0.7835017643,6.0688270093,0.0353752,0.2430872347465890,0.9354356645687090,6.883238277235980,174.1057392775970,318.6446160708850,23.26818371331270,TRUE
0.3195618867,0.7145621017,8.6315207913,0.192932,0.4535127144496870,1.800420152765910,17.79389161606700,38.67193811899790,100.078973982449,218.2663397766990,FALSE
0.2315021222,0.5176544822,10.1413496325,0.190346,0.4587113496017730,2.068406960531530,16.07365606856020,59.20643910693180,42.0815866920553,213.7240447002740,FALSE
0.5815070396,1.30028927,17.7306660847,0.176965,0.566466548411884,0.921596388373581,30.1398316957397,262.9101217309700,25.3442971340517,313.1470274522610,FALSE
0.9216265485,2.0608196123,18.8655031785,0.017361,0.2106216557862200,0.8275538544946270,8.459065788070810,274.0503733557690,326.4735420651120,322.6686405475090,TRUE
0.1756123185,0.3926810818,8.5944956542,0.012061,0.2670427994946130,0.8796030757776680,5.757141312886540,89.66559088077430,223.1398175425640,331.8457774089190,TRUE
0.1214940408,0.2716689341,3.6988201269,0.0903339,0.3975988350306600,1.749886130994110,4.265543103243990,268.9530386878780,112.3718403703470,10.07815475984050,FALSE
0.2210828104,0.4943561926,19.6897405729,0.0178569,0.3335974049941710,0.743386312961565,22.22460428241880,282.6948192245280,340.112667870014,276.6418210019550,TRUE
0.0121494041,0.0271668934,20.5571961332,0.00139323,0.2772507959624250,1.248622217090330,1.152998955705990,41.39305411030880,125.2009524338780,281.4635410289150,FALSE
0.6089126221,1.3615700154,26.4158965771,0.410852,0.7835377580788700,2.685974576157530,32.41697356984810,173.8763136657460,359.6450856597420,37.38621641975780,FALSE
0.0384197891,0.0859092601,15.2870776954,0.0220494,0.535942671975728,0.6781765731332070,15.0199936972237,118.21570794,167.7491738430730,316.6740227218240,FALSE
0.4212646106,0.9419763057,35.6427888668,0.015962,0.7706213791095970,2.752302033077450,24.81921844449270,286.2124895546770,262.2706893877630,350.8689806224360,TRUE
0.0921626549,0.2060819612,24.9551205809,0.0661538,0.476156751006149,0.8871785006474510,6.321997456036150,117.1002254173840,192.5492381725180,206.0748515780880,FALSE
0.0183888672,0.0411187571,19.3115408274,0.00640451,0.2562886251921600,0.9478951580270830,1.57853031718368,270.852656242511,53.34044052520010,40.61916032019280,FALSE
0.2210828104,0.4943561926,14.2781310908,0.318555,0.3943010428517660,2.141578213706600,26.98385903384740,288.1875568731870,170.6260583656800,133.8026382988150,FALSE
0.6089126221,1.3615700154,15.1994583141,0.0578928,0.6645118766417180,0.8907955120131160,7.220327144353880,61.96858336510570,193.5473642284030,341.6700532066440,FALSE
0.4023045798,0.8995803882,11.7557529671,0.0423433,0.3691459782374200,0.8231696306005480,17.50753782837230,297.7973710117570,30.57114985389650,210.5734791932990,TRUE
0.2783267681,0.6223575734,9.2119808112,0.0229001,0.4232528647577690,0.8629126796702000,3.26770413467341,213.9395383398390,109.272789769373,128.8814659009590,TRUE
0.2538370294,0.5675968529,11.6354831958,0.20967,0.1273856620432860,1.352568694006420,20.26633212195060,135.0299645057040,332.1366171360130,235.1537056257590,FALSE
0.6376097899,1.4257388333,37.1742967031,0.0513192,0.8895695715915670,3.057433599853270,17.02682963153790,230.3164822360790,124.687924248348,208.5840855824620,FALSE
0.096506147,0.2157943048,15.311522409,0.0982548,0.3275692129064320,1.584080744907910,27.75719490155940,108.8347685734690,20.47430307174290,290.8073004916810,FALSE
0.4836764882,1.0815335068,21.1716589242,0.131875,0.1979580957915890,1.32072380547989,43.87858409562150,306.2546641017850,58.62233417177700,88.36625655481930,FALSE
0.3841978911,0.8590926012,38.2699085032,0.13164,0.8331011938977630,1.100261590809680,23.70617095026810,308.8793229286660,18.13621485188890,318.3354905518330,FALSE
0.0350392641,0.0783501764,9.8034315054,0.0135172,0.6099499391599850,2.509106338665480,2.978222520122810,301.1907079389380,153.4537546135030,154.99805041122,FALSE
0.0175612318,0.0392681082,3.4957708838,0.0137876,0.2542406985410640,1.334539491181550,2.171718302085570,302.0661518023460,170.8418287935380,304.7525768781940,FALSE
0.1160259082,0.2594418179,14.5292241951,0.0112919,0.6491912426133530,0.9822113215329350,4.134633666261350,123.2021921171300,139.774229826388,264.4019784824080,TRUE
0.2111324448,0.4721064988,20.4593556822,0.104459,0.3680124354472990,0.9132312882499040,31.69247566309300,116.9429967455160,141.5508638541320,126.9298278471280,FALSE
0.2210828104,0.4943561926,19.1939681916,0.0572492,0.7246404473525140,1.829544877684890,3.717594664574400,212.8706381752470,17.9483097784037,338.1237677164540,FALSE
0.0139493823,0.0311917671,8.9918116539,0.00286896,0.3122809761179570,1.220963140635960,4.807384562324710,318.8165168998150,110.3486575782720,73.40275792800340,FALSE
0.1108038821,0.2477650126,14.6134588431,0.290219,0.3847645399722130,1.135590614734630,24.04579563962600,278.5474552589220,337.8694298655540,6.531063431942370,FALSE
0.2016299194,0.4508582062,35.2310513076,0.0346675,0.7386620563745930,1.31318971233129,3.908082421172840,3.756316202594530,271.3869049158360,10.11760019819450,TRUE
0.3051792326,0.6824015094,12.0347677163,0.0505682,0.4065541171836930,1.671912687733710,14.89157831673730,203.280550361847,320.4974654014070,94.72788107941890,FALSE
0.0350392641,0.0783501764,8.0641096804,0.0551852,0.3762602817218870,1.488228178640460,6.69139724306102,298.1507077980450,250.8727253772570,325.5350091210210,FALSE
0.5553349116,1.2417666126,8.4483436562,0.026241,0.3543832865094090,1.229203336360470,10.38987494598180,241.0761612960960,245.840401531975,348.1847173922670,TRUE
0.3503926411,0.7835017643,33.5990844672,0.160617,0.6133003649551680,1.352355674555400,36.1623600984653,146.6862728574570,123.3766759774470,189.164669641225,FALSE
0.1925550782,0.4305662442,14.9179345229,0.0416774,0.7111307253708220,2.476428128546400,10.53948121292020,350.8074717700930,95.61860066623290,181.6386902056680,TRUE
0.0160160338,0.0358129403,16.5433767769,0.019812,0.2589775393997540,0.8963846842814950,4.333445913231540,224.9175107458290,147.6262901139640,77.32321732486440,FALSE
0.0231502122,0.0517654482,4.4270048048,0.0151469,0.06998946444985440,1.053116404918680,8.480602663127480,286.2044695848730,78.11940432367180,316.5277746148710,FALSE
0.2424124811,0.5420507863,23.3086160175,0.120911,0.5000774451547550,1.499342974684260,45.033077893093,341.277209926569,55.68973674080660,186.5569367362600,FALSE
0.1214940408,0.2716689341,7.9892415774,0.0696136,0.2781682298941840,1.277431312686970,14.08928904701840,176.2542088297750,255.5503939844300,276.9974477032100,FALSE
0.3346223745,0.7482383761,13.2040144333,0.118035,0.5179204581676750,1.981961732076270,24.50502592348670,129.521318548619,57.92389397263360,290.2344389679900,FALSE
0.3669061375,0.8204270649,15.1047114208,0.0660929,0.5333927404594570,1.980456474203860,15.15553406833920,3.225665272348600,187.4576330655260,299.1596162763010,FALSE
0.1010543415,0.2259643771,6.3983119581,0.00469688,0.245748510921474,0.9586055789637060,5.570152515848000,229.9019032870430,112.7702162941980,314.0948447819010,FALSE
0.1332155667,0.2978790628,9.9852472166,0.0453328,0.3036622711608690,0.817523928914516,5.86077597548589,96.61086995547560,115.2035667308120,68.39244113235830,TRUE
0.1460679643,0.3266178974,13.6015569459,0.00779389,0.3673146677529470,1.172226509864120,26.6886308458162,336.3630594632450,90.86414378812170,305.7962039136440,TRUE
0.0766575574,0.1714115092,14.4962328713,0.0440685,0.1480468163448710,1.133197833343390,25.92016783109390,144.6288523073570,108.4373716680620,0.5717754023010520,FALSE
0.008405334,0.0187948982,17.0481686565,0.00138759,0.1603082473123390,0.932683780968213,4.771075355209330,139.8936399594890,240.041212998864,9.837350071484730,FALSE
0.1214940408,0.2716689341,7.9892306661,0.0700776,0.2783663129698860,1.277604737807020,14.08477994097690,176.2299095981810,255.5411458720840,190.0267729367320,FALSE
0.0088014652,0.0196806745,7.7506146043,0.0034944,0.2793780849302990,0.9961676341362520,1.619224650857180,255.2330250849040,83.61802548803250,334.1003631775800,FALSE
1.0105434154,2.2596437711,16.1329289851,0.0480717,0.6328373731114440,0.8830625113464620,17.05627108732800,130.2027845779740,309.1887641469190,130.4847857462840,TRUE
1.6770846216,3.750075218,6.3246437547,0.233996,0.3916804313186330,2.007988860560580,11.36691752759860,340.22868739891,195.0392146577690,262.6771140673020,FALSE
0.1160259082,0.2594418179,23.6047992518,0.0436135,0.5029971333722690,1.598458759402440,20.07496488649300,154.9054497924400,101.7625655179860,217.5663535594900,TRUE
0.0121494041,0.0271668934,13.6042550374,0.00838777,0.3627397110667180,0.9475486854876300,4.743318896552870,195.1037170743860,304.7642773627980,240.2998236593740,FALSE
0.1394938229,0.3119176705,21.7382896631,0.02399,0.4101333687361930,0.8203222078396780,21.73466211109750,158.3762559267170,226.0087131127020,139.3409018891940,TRUE
0.0242412481,0.0542050786,10.0517445127,0.0245253,0.08330196422673720,1.104434646156720,11.59502774318300,338.4524763027440,171.2065065510340,228.6858778524610,FALSE
0.0802703167,0.1794898848,10.4513561697,0.219768,0.2637787069234290,1.071696704384450,19.04018666598830,126.9876864732700,192.8493975362580,284.6057457044340,FALSE
0.0573264405,0.1281858179,17.2549809944,0.00237486,0.4467803741744120,0.9827817257453650,17.91359254303550,123.0000072594540,299.7937418511920,332.5616474636890,FALSE
0.8027031673,1.7948988478,18.2839272228,0.0649142,0.4419376339118630,1.260735253781420,24.7506013179309,169.1842069394710,285.7540019490310,220.2695113320880,FALSE
0.1332155667,0.2978790628,15.4989848984,0.0202338,0.5974091014169080,1.679863381190740,1.866232102899080,232.2708008807650,223.6572374355190,89.96681900309340,TRUE
0.0421264611,0.0941976306,4.0368528917,0.01005,0.1623487598184,1.175100559158760,5.340199294659660,175.7595721365240,328.4669330561070,229.0919814434200,FALSE
0.1394938229,0.3119176705,33.6244599713,0.104298,0.1734065054762210,0.9529967607070490,56.30838305579180,151.8551256779260,9.212673839284670,164.1004900751710,FALSE
0.0319561887,0.0714562102,15.4204230433,0.0659485,0.1873200333238080,0.892635029153654,8.137156646263820,127.7337023569580,190.34833968,228.2807273202940,FALSE
0.0608912622,0.1361570015,16.6507562005,0.0519839,0.2296341097099900,1.216513353304980,31.92872547028880,2.581755303650800,115.0718277429150,64.9141489221915,FALSE
0.160160338,0.358129403,23.4805093642,0.207265,0.7201246994204300,0.8392265926735200,26.47045904399270,142.0012599783130,185.7803473434850,115.4736187671360,FALSE
0.04411182,0.0986370281,10.4640318886,0.0557705,0.2681859146219260,1.156499050399130,20.26534031188950,180.2020485771820,269.9086993035280,3.561235090306580,FALSE
0.0334622374,0.0748238376,10.828619276,0.0245861,0.2995072993921790,1.306730533155600,15.01237211877830,178.5147071508580,58.55112812731650,329.7241514176800,FALSE
0.2783267681,0.6223575734,15.7656116859,0.315195,0.3225545587749520,1.014162124874650,30.09730112914290,174.687380124222,173.4019726397770,270.9515138179450,FALSE
0.4023045798,0.8995803882,18.1655602582,0.280942,0.5290537246532750,0.9920469515681010,22.55638706557280,40.8276420539291,8.313840617243050,288.537164276568,FALSE
0.2315021222,0.5176544822,12.2191506736,0.0906137,0.5238940880329550,1.105511149044650,14.14001237920330,343.8115001623440,314.8349150778840,138.4538072604580,FALSE
0.160160338,0.358129403,11.8458126725,0.40806,0.3246147331002500,1.890801787819280,23.42317457730280,345.8662243721380,245.1723146905950,33.42767865283770,FALSE
0.0366906138,0.0820427065,6.9157539741,0.0390489,0.2313482743270200,1.332912465986570,11.44378240472600,177.858933663087,19.43121890089620,257.2220411939110,FALSE
0.2538370294,0.5675968529,8.0375986847,0.192687,0.08468862473110260,1.297246032612590,18.01199757409270,135.5318979517020,139.2775323957570,317.8097422765680,FALSE
0.0506471459,0.1132504611,6.5827846266,0.0738227,0.1874017174319510,1.285631386076840,8.296362196498900,32.39841198699770,34.90480969251440,183.4516656773330,FALSE
0.0253603344,0.0567074318,10.9452561048,0.0136311,0.2630817985711510,1.11541963982189,9.64558339129351,181.4211828009650,274.1361423475200,195.9518436166430,FALSE
0.2315021222,0.5176544822,9.6326874991,0.142881,0.3153282790219120,1.066380121412240,8.50764251007133,205.8281941470030,172.0069286941320,243.5391762349900,FALSE
0.0880146521,0.1968067451,9.7714591934,0.0357475,0.532932061095772,2.011451237539830,7.527566309186020,356.8263240433370,231.9153777711930,241.8952534647980,FALSE
0.3346223745,0.7482383761,31.6973628874,0.0678364,0.311513740878174,1.387022207743760,55.02905636612790,190.3480860791400,303.1694832792030,218.1767871877620,FALSE
0.1058168859,0.2366137501,24.2031049521,0.0214794,0.4176407605097840,1.361537431524580,20.10798367315230,13.71608744824090,282.3640100122000,122.4783262815600,TRUE
0.0101054342,0.0225964377,6.0546724529,0.0565635,0.2166808231813280,1.354358856233730,1.975985392565840,228.1640862036850,343.7178950372320,180.7669660567570,FALSE
0.0066765941,0.0149293183,16.1767707015,0.000615632,0.403957410850079,1.003000184879350,2.484442826425960,88.87947254444530,111.9793427923620,186.8642120676690,FALSE
0.1529519353,0.3420109247,7.8127688067,0.319094,0.1081103356654020,1.43903663826153,14.58419850048060,193.0430448262620,55.86200258500080,231.8963281501270,FALSE
0.3346223745,0.7482383761,31.6973569452,0.0699609,0.3115292614121770,1.386980448476080,55.02857202231770,190.3478021394980,303.1652780279640,99.52332775852580,FALSE
0.0231502122,0.0517654482,3.6732820064,0.0984829,0.2752068125000930,1.494112204682,5.596565019942160,52.55604884195640,138.6153087183990,23.98222332530050,FALSE
0.0732073989,0.1636967205,10.6010744134,0.056298,0.2100459595220520,0.9824514695648710,7.242001269771180,85.92910283522250,226.5058230347320,195.4541730082640,FALSE
0.0040230458,0.0089958039,13.2093245427,0.000786163,0.3042872619563070,0.8837984709450450,3.669438817754840,176.4091170359370,47.7591056089857,24.79173484467750,FALSE
0.1925550782,0.4305662442,11.0980862083,0.279237,0.5372956008018430,2.703774927894260,20.71895167537410,195.3080043089380,28.50590072896020,351.4287249804760,FALSE
0.0506471459,0.1132504611,12.4271426522,0.0530552,0.327887181555253,0.9379131387295690,21.32525707005100,22.04468853521510,312.35368150,165.5350610345500,FALSE
0.0088014652,0.0196806745,15.3466101624,0.00841133,0.07439113124586600,1.053107596302080,0.8676606783915670,186.1789980473170,288.2052119139770,184.9801338244060,FALSE
0.1529519353,0.3420109247,21.754283489,0.0648543,0.4968008238937050,1.252928596236320,3.915982915369540,301.5112848954230,11.07935065508820,157.4952106529270,FALSE
0.2854663858,0.6383222439,29.1878631099,0.116804,0.7025354781313070,1.506667936361970,9.413355656157260,60.8793995393068,24.66070621986280,108.9535289876190,FALSE
0.0506471459,0.1132504611,8.4953160529,0.0991123,0.376782080340397,1.7339569239315,13.11840312440520,40.14983206334450,152.0037922291690,9.643673300991270,FALSE
0.3503926411,0.7835017643,8.7478880364,0.211795,0.4884624485801810,0.6965904568025300,14.54950709298020,115.6657686773220,278.6332446268250,171.6091617323900,FALSE
0.1460679643,0.3266178974,12.0709611447,0.00234208,0.594286168127796,1.187107052243900,3.064725269799420,38.03373167448700,68.9930449302551,168.2580657303700,TRUE
0.2424124811,0.5420507863,4.0998806095,0.0288979,0.2528673849048110,1.356089361891690,1.905224206534740,175.9636591400840,67.10795473338220,149.7922144111560,TRUE
0.6376097899,1.4257388333,18.5326146429,0.343076,0.1306926626670420,1.38631156117984,34.22758436586310,216.118823113773,89.8693062121601,7.429925092277960,FALSE
0.3346223745,0.7482383761,9.997505947,0.0604786,0.2498410798940220,0.885459246086741,6.761627755635270,169.8732745569960,196.4919394360390,246.2841948518810,FALSE
0.0555334912,0.1241766613,8.4357440136,0.0617594,0.1660580434151700,1.131177801202230,16.19504100362220,233.3382121348260,276.3579209698440,93.93298677776820,FALSE
0.1460679643,0.3266178974,21.2347626229,0.0220841,0.7566042791455550,2.207860757498870,6.88479271209259,332.4316092404370,284.3482900119050,12.22187241569480,TRUE
1.1602590821,2.5944181791,35.2109282679,0.145897,0.2663994687069810,1.00691912020289,63.46349360666660,56.56469836729690,132.2062796123220,90.39191553334590,FALSE
0.6376097899,1.4257388333,15.529207734,0.201542,0.4916122190505860,1.557158211995410,15.90260628998120,357.8749710983160,176.0096549342390,323.3069315492520,FALSE
0.4023045798,0.8995803882,13.5048828985,0.0826351,0.4080198812070030,1.512118410550150,11.03128462859260,345.6522448309110,189.5838495646890,77.87092934275780,FALSE
0.0802703167,0.1794898848,9.6896804991,0.0267638,0.2485058764834490,0.8353618517513850,6.888271489046620,193.6607241404410,345.70375765939,194.8764387286440,FALSE
0.1460679643,0.3266178974,25.4579553522,0.0303256,0.2871806479119300,1.082913810034700,25.24894566737820,254.8803982203070,101.0699956639780,228.8551781511430,TRUE
0.2111324448,0.4721064988,18.543480484,0.197143,0.5500611300205360,1.424481080411340,15.45896147261560,195.1634721837350,145.3735611054570,259.0045305156300,FALSE
0.0530340723,0.1185877909,11.1103464784,0.0671242,0.4772653795012580,1.820109086128360,6.619243745962280,103.5599258804460,105.8172746901780,20.24668824193410,FALSE
0.4619074603,1.0328564805,20.5992825195,0.267664,0.4132087486488530,1.182812836503610,30.2766324159152,30.92229209275160,209.3658941657670,106.6693276798210,FALSE
0.0334622374,0.0748238376,6.2967301641,0.0215237,0.2217253837211310,0.8841284108273170,3.606078312084670,298.823037677018,28.23118454951230,279.6119513508650,FALSE
0.0334622374,0.0748238376,17.1384589306,0.00916049,0.4429471772258430,0.8642473546889960,2.931703983889710,86.5510702901027,217.8584784997960,138.0323808443750,FALSE
0.0334622374,0.0748238376,2.0650707719,0.0460844,0.2125323738198830,1.265518189079220,3.178401996465020,242.5904220309000,86.27281332705540,49.46037560679560,FALSE
0.0242412481,0.0542050786,9.1081253122,0.0248836,0.4381855492164550,1.778867403762150,8.648619834964950,266.7178184522860,326.6916724489050,13.06329469872180,FALSE
